start_time,Preallocation,Theta0,POD_Real,POD_Imag,Theta1,ROM,SolvedSmallerSystem,Real_Part,Imag_Part,Tensors
1714160506.5258057,1714160566.7371113,1714160674.7236423,1714161111.6844206,1714161147.2366946,1714161147.2379515,1714161189.5510945,1714161189.566509,1714161200.619312,1714161227.400461,1714161227.41077
