start_time,Preallocation,Theta0,POD_Real,POD_Imag,Theta1,ROM,SolvedSmallerSystem,Real_Part,Imag_Part,Tensors
1715167769.1166892,1715167840.940355,1715167962.8546524,1715168492.2660973,1715168530.406637,1715168530.4078774,1715168580.552081,1715168580.5688965,1715168594.6955836,1715168623.771023,1715168623.781674
