9.374500540114529471e-15,1.412855556408693075e-13,3.608359899763508793e-14,1.412855556408693075e-13,1.817431548345260473e-13,4.273355651192200278e-14,3.608359899763508793e-14,4.273355651192200278e-14,1.028003780407975851e-13
4.028169101559554610e-12,2.927913678322567317e-13,2.817100529076594942e-12,2.927913678322567317e-13,4.043271049046886185e-12,1.528954420217305910e-12,2.817100529076594942e-12,1.528954420217305910e-12,4.562342511838601611e-12
1.455377839829514935e-11,1.403647674811967521e-12,1.084059264715633185e-11,1.403647674811967521e-12,1.486630343688265360e-11,5.458906505928536140e-12,1.084059264715633185e-11,5.458906505928536140e-12,1.662059364689799036e-11
1.233336854371700946e-11,1.177022281678234060e-12,9.157269580530741594e-12,1.177022281678234060e-12,1.258690894733200278e-11,4.611345695681876154e-12,9.157269580530741594e-12,4.611345695681876154e-12,1.407230141889336431e-11
1.257259482200776401e-11,1.238768691632479867e-12,9.380148317167037437e-12,1.238768691632479867e-12,1.286936039169814298e-11,4.702886832977352195e-12,9.380148317167037437e-12,4.702886832977352195e-12,1.436684498998623618e-11
6.394893185432556370e-10,6.754696878975873845e-11,4.876071169433570433e-10,6.754696878975873845e-11,6.577472769664787919e-10,2.387676093966078255e-10,4.876071169433570433e-10,2.387676093966078255e-10,7.326256773059052845e-10
3.970331206848638417e-09,4.201326957618888549e-10,3.029161760495384297e-09,4.201326957618888549e-10,4.084282495461677968e-09,1.483336752857682127e-09,3.029161760495384297e-09,1.483336752857682127e-09,4.549386490785805060e-09
2.888667534304236873e-09,3.058539660692593263e-10,2.204766413919258216e-09,3.058539660692593263e-10,2.971685300802487052e-09,1.080801672778683958e-09,2.204766413919258216e-09,1.080801672778683958e-09,3.310763039479272173e-09
9.074419621421715171e-08,9.628021673727665655e-09,6.933464551299129136e-08,9.628021673727665655e-09,9.336665739500194794e-08,3.406705301195489425e-08,6.933464551299129136e-08,3.406705301195489425e-08,1.040618536984266466e-07
2.530911128891552905e-06,2.694120923182916818e-07,1.937402595435227618e-06,2.694120923182916818e-07,2.604647303839015546e-06,9.563169728096220470e-07,1.937402595435227618e-06,9.563169728096220470e-07,2.905280201418923881e-06
1.015758050235695298e-05,1.085446926999104572e-06,7.796223634556073709e-06,1.085446926999104572e-06,1.045633924454968436e-05,3.875021047550647615e-06,7.796223634556073709e-06,3.875021047550647615e-06,1.167675934432896183e-05
1.086398818018032294e-13,1.191604255402733020e-13,1.326586492038374895e-13,1.191604255402733020e-13,2.106601231522394185e-13,7.499540230708266475e-14,1.326586492038374895e-13,7.499540230708266475e-14,1.689772050493410863e-13
2.100609768478868729e-04,2.240772798715227426e-05,1.619609700072898242e-04,2.240772798715227426e-05,2.162321024418077892e-04,8.183044286016006392e-05,1.619609700072898242e-04,8.183044286016006392e-05,2.421309540306485495e-04
1.122552753413248857e-03,1.201843735176495357e-04,8.682827147454709850e-04,1.201843735176495357e-04,1.155976540419690083e-03,4.427650791570854208e-04,8.682827147454709850e-04,4.427650791570854208e-04,1.296393771014996707e-03
8.419610082836845137e-04,9.223233847320483423e-05,6.557438804175765978e-04,9.223233847320483423e-05,8.686167097389727856e-04,3.382521089453291983e-04,6.557438804175765978e-04,3.382521089453291983e-04,9.759280093761593926e-04
4.776525182887387633e-04,5.510013078433373884e-05,3.768509834324709003e-04,5.510013078433373884e-05,4.948152619004265963e-04,1.974314367842106889e-04,3.768509834324709003e-04,1.974314367842106889e-04,5.573042890957195881e-04
8.927868683369980657e-03,1.123995725845926795e-03,7.195646740738643153e-03,1.123995725845926795e-03,9.317615918191465146e-03,3.848458276222249848e-03,7.195646740738643153e-03,3.848458276222249848e-03,1.052775468431572589e-02
1.412048632908545660e-02,2.002076003846003146e-03,1.172610458401108884e-02,2.002076003846003146e-03,1.490286691480347502e-02,6.423567168878794448e-03,1.172610458401108884e-02,6.423567168878794448e-03,1.689854726186535219e-02
1.950312399541848010e-03,3.177031660983377923e-04,1.680883571402000355e-03,3.177031660983377923e-04,2.089629763256165701e-03,9.439677094700016109e-04,1.680883571402000355e-03,9.439677094700016109e-04,2.377486893487232387e-03
9.606973873901029221e-03,1.846660417006525850e-03,8.684533128182486683e-03,1.846660417006525850e-03,1.051404359201601676e-02,5.003372192948753183e-03,8.684533128182486683e-03,5.003372192948753183e-03,1.199510253021623604e-02
3.999658198470868592e-02,9.388718029778753138e-03,3.846608921586023438e-02,9.388718029778753138e-03,4.514283938106795901e-02,2.264889175024985962e-02,3.846608921586023438e-02,2.264889175024985962e-02,5.152538354162403134e-02
2.712276566601496894e-02,8.052398125491383452e-03,2.821577400712812003e-02,8.052398125491383452e-03,3.201158650488649532e-02,1.678293833971269966e-02,2.821577400712812003e-02,1.678293833971269966e-02,3.636153596424725881e-02
1.224720930134693062e-11,4.006731522359189851e-12,1.267884439004113502e-11,4.006731522359189851e-12,1.756350991286620524e-11,7.653460059777277681e-12,1.267884439004113502e-11,7.653460059777277681e-12,1.745005322586647108e-11
3.039151321125003330e-02,1.748080387895038085e-02,4.098366539871860920e-02,1.748080387895038085e-02,4.310253086918744425e-02,2.270398709102940810e-02,4.098366539871860920e-02,2.270398709102940810e-02,4.655198262883646770e-02
5.021939743283607843e-02,4.170299616515019125e-02,8.063771627882174164e-02,4.170299616515019125e-02,8.224434155631034360e-02,4.014420569590467641e-02,8.063771627882174164e-02,4.014420569590467641e-02,8.437954751523629726e-02
1.375150235124294844e-02,1.533509020472373537e-02,2.589423071324050904e-02,1.533509020472373537e-02,2.589208788355929977e-02,1.140079812058543765e-02,2.589423071324050904e-02,1.140079812058543765e-02,2.522370623420709668e-02
3.320876949568216975e-03,4.528823484606762234e-03,7.047380332857775855e-03,4.528823484606762234e-03,6.963452992333155067e-03,2.792939569540200950e-03,7.047380332857775855e-03,2.792939569540200950e-03,6.519834191577210218e-03
3.135649214973857540e-02,4.809332935634872547e-02,7.166062372602932662e-02,4.809332935634872547e-02,7.032001987962074874e-02,2.636482898939892031e-02,7.166062372602932662e-02,2.636482898939892031e-02,6.423868505250984740e-02
3.035336974121035855e-02,4.946033381386027300e-02,7.210684926487116730e-02,4.946033381386027300e-02,7.055624782353202284e-02,2.514806007623638859e-02,7.210684926487116730e-02,2.514806007623638859e-02,6.353438214263230910e-02
3.025959134562833473e-03,5.113182532140981423e-03,7.337444069777435823e-03,5.113182532140981423e-03,7.200157871551836342e-03,2.410329812532011409e-03,7.337444069777435823e-03,2.410329812532011409e-03,6.398358521917595770e-03
1.242438326975208243e-02,2.188185901838304165e-02,3.066488532448423746e-02,2.188185901838304165e-02,3.050787354348022395e-02,9.071513834822807903e-03,3.066488532448423746e-02,9.071513834822807903e-03,2.649494073622417345e-02
5.295657589986618036e-02,9.804267229869925715e-02,1.325077601247213466e-01,9.804267229869925715e-02,1.358760679193509457e-01,3.252231529286776779e-02,1.325077601247213466e-01,3.252231529286776779e-02,1.137001764979246460e-01
4.840139670123747018e-02,9.090240360695187039e-02,1.187325737458963248e-01,9.090240360695187039e-02,1.274503563284319629e-01,2.262259999001798791e-02,1.187325737458963248e-01,2.262259999001798791e-02,1.027335278068721713e-01
1.045084363861703012e-06,1.786439166172302959e-07,6.698238652370315722e-07,1.786439166172302959e-07,1.382371434329899451e-06,3.988463626973910376e-08,6.698238652370315722e-07,3.988463626973910376e-08,1.028561436280721186e-06
