start_time,Preallocation,Theta0,POD_Real,POD_Imag,Theta1,ROM,SolvedSmallerSystem,Real_Part,Imag_Part,Tensors
1714617370.3067355,1714617454.1503356,1714617572.4505234,1714618066.960337,1714618114.3907704,1714618114.3920536,1714618162.1486092,1714618162.166216,1714618177.7712023,1714618215.5768135,1714618215.590146
