start_time,Preallocation,Theta0,POD_Real,POD_Imag,Theta1,ROM,SolvedSmallerSystem,Real_Part,Imag_Part,Tensors
1714328972.2977777,1714329321.6681402,1714329625.8469534,1714330741.917843,1714330909.161386,1714330909.1627154,1714331027.2479887,1714331027.2646654,1714331085.7373607,1714331236.5747564,1714331236.5849342
