start_time,Preallocation,Theta0,POD_Real,POD_Imag,Theta1,ROM,SolvedSmallerSystem,Real_Part,Imag_Part,Tensors
1714282615.4474719,1714282671.9421332,1714282752.819678,1714283077.4184415,1714283108.9764125,1714283108.9776,1714283141.6687202,1714283141.6856284,1714283152.481259,1714283177.1260104,1714283177.1359036
