start_time,Preallocation,Theta0,POD_Real,POD_Imag,Theta1,ROM,SolvedSmallerSystem,Real_Part,Imag_Part,Tensors
1714337097.0660372,1714337222.6222436,1714337406.1989737,1714338049.8712547,1714338119.3403132,1714338119.3415878,1714338191.6242132,1714338191.6393712,1714338215.217022,1714338271.688805,1714338271.6988437
