start_time,Preallocation,Theta0,POD_Real,POD_Imag,Theta1,ROM,SolvedSmallerSystem,Real_Part,Imag_Part,Tensors
1714321540.2392085,1714322237.6681764,1714323198.5803578,1714326663.1655324,1714327047.8483465,1714327047.8515584,1714327431.5354774,1714327431.5596986,1714327554.5582907,1714327874.5314877,1714327874.541444
