start_time,Preallocation,Theta0,POD_Real,POD_Imag,Theta1,ROM,SolvedSmallerSystem,Real_Part,Imag_Part,Tensors
1714314631.8330977,1714314804.645078,1714315046.0923166,1714315875.7591612,1714315971.467659,1714315971.4689739,1714316069.5174468,1714316069.530693,1714316100.672469,1714316179.5346625,1714316179.5447073
