start_time,Preallocation,Theta0,POD_Real,POD_Imag,Theta1,ROM,SolvedSmallerSystem,Real_Part,Imag_Part,Tensors
1714603992.6037073,1714604692.4166384,1714605657.3403854,1714609135.6249135,1714609525.4154868,1714609525.425737,1714609910.1892598,1714609910.2155716,1714610034.4538655,1714610355.0021553,1714610355.0224817
