start_time,Preallocation,Theta0,POD_Real,POD_Imag,Theta1,ROM,SolvedSmallerSystem,Real_Part,Imag_Part,Tensors
1714331264.8894715,1714331913.3443856,1714332707.5844908,1714335951.4647322,1714336314.20139,1714336314.209478,1714336666.008557,1714336666.0249736,1714336777.6696138,1714337073.2311075,1714337073.2488644
