start_time,Preallocation,Theta0,POD_Real,POD_Imag,Theta1,ROM,SolvedSmallerSystem,Real_Part,Imag_Part,Tensors
1716215589.9637456,1716216165.1429198,1716216799.6706579,1716219506.748776,1716219707.7063775,1716219707.7071478,1716219861.9095929,1716219861.9167597,1716219924.7636428,1716220076.5678308,1716220076.5768912
