start_time,Preallocation,Theta0,POD_Real,POD_Imag,Theta1,ROM,SolvedSmallerSystem,Real_Part,Imag_Part,Tensors
1714611697.4186459,1714612075.3206189,1714612310.1808102,1714613407.3911226,1714613479.9449768,1714613479.946216,1714613572.8572087,1714613572.8740506,1714613597.5396943,1714613652.458077,1714613652.468531
