start_time,Preallocation,Theta0,POD_Real,POD_Imag,Theta1,ROM,SolvedSmallerSystem,Real_Part,Imag_Part,Tensors
1714610974.2980177,1714611033.3941474,1714611141.4197707,1714611574.1477034,1714611609.9234602,1714611609.9247358,1714611651.8376887,1714611651.8518434,1714611662.4496772,1714611689.5387006,1714611689.5494585
