 (9.884431001325490471e-17+8.557953599858813597e-14j), (9.887206734554362544e-17+9.789812910124820876e-14j), (9.891230332396813036e-17+1.026090221239877710e-13j)
 (6.900412734524629258e-17+5.830465899143405555e-13j), (7.015695640149852645e-17+6.669721877247581445e-13j), (7.204381942601260086e-17+6.990666842469902393e-13j)
 (-1.316093910902227652e-15+3.972249733054144539e-12j), (-1.262679602347884457e-15+4.544028161096347732e-12j), (-1.175083527811012466e-15+4.762685337935120741e-12j)
 (-6.560615741535219402e-14+2.706248233270995555e-11j), (-6.312711155273335501e-14+3.095795906630672048e-11j), (-5.906125392400128345e-14+3.244764756023136709e-11j)
 (-3.048885591638964019e-12+1.843302675428795704e-10j), (-2.933851614240484728e-12+2.108684663411247070e-10j), (-2.745142164142512297e-12+2.210158570462579908e-10j)
 (-1.398206083640322650e-10+1.242015672136969169e-09j), (-1.345491583400374404e-10+1.422384929540964022e-09j), (-1.258134811470044343e-10+1.490977559081387849e-09j)
 (-4.264078463692579117e-09+5.779399697988586290e-09j), (-4.098876785655045840e-09+6.887625562993299248e-09j), (-3.735762351935146708e-09+7.255609994232021954e-09j)
 (-1.701092194696201048e-08+4.857709493588145480e-09j), (-1.604841931516709321e-08+6.426273511485560236e-09j), (-1.302070273940653113e-08+6.890589870672992413e-09j)
 (-2.228632684583199668e-08+2.100631424445467271e-09j), (-2.095956222136075131e-08+2.786927213244094199e-09j), (-1.670147639167210255e-08+2.990808835263112313e-09j)
 (-2.427573761948683422e-08+8.910513452480823574e-10j), (-2.281268413012377129e-08+1.167998899254856431e-09j), (-1.809612422908989265e-08+1.248968704830183750e-09j)
 (-2.515682945240965085e-08+3.630711351425872313e-10j), (-2.364251982043365521e-08+4.801110161392687051e-10j), (-1.874726125114838853e-08+5.189369370190416486e-10j)
 (-2.547050658738634778e-08+9.855282298046386097e-11j), (-2.392376761445153853e-08+1.463886116905907894e-10j), (-1.893752346187537714e-08+1.589052920917295414e-10j)
 (-2.551125903722238884e-08+1.609944758880414177e-11j), (-2.396296583357651499e-08+2.445487712996377561e-11j), (-1.896019861233410946e-08+2.619817951504024366e-11j)
