 (3.919441265534377543e-03+1.159071741581945797e-04j), (1.260851901879222295e-06+5.691286144100707551e-08j), (1.546129148024051469e-06+5.331086529079693918e-08j), (1.260851901879222295e-06+5.691286144100707551e-08j), (6.101350715804410496e-04+5.710065846739614515e-06j), (-3.921300080689828734e-07+2.134944450619237916e-08j), (1.546129148024051469e-06+5.331086529079693918e-08j), (-3.921300080689828734e-07+2.134944450619237916e-08j), (5.321030877191457739e-04+4.227052246935699864e-06j)
 (3.918091562514374772e-03+1.255722430160334134e-04j), (1.261018241417566143e-06+6.184627515662430810e-08j), (1.545589229750183062e-06+5.776228223788782208e-08j), (1.261018241417566143e-06+6.184627515662430810e-08j), (6.100990336145526707e-04+6.189251311864728592e-06j), (-3.920366582938401850e-07+2.316305444746422027e-08j), (1.545589229750183062e-06+5.776228223788782208e-08j), (-3.920366582938401850e-07+2.316305444746422027e-08j), (5.320697387631481267e-04+4.581216313348414783e-06j)
 (3.916508283418518657e-03+1.360218463072387571e-04j), (1.261205554683606114e-06+6.722509723225749550e-08j), (1.544955994799521664e-06+6.257726724100510081e-08j), (1.261205554683606114e-06+6.722509723225749550e-08j), (6.100567390440252927e-04+6.708170478609852129e-06j), (-3.919273501496424110e-07+2.513318565381473323e-08j), (1.544955994799521664e-06+6.257726724100510081e-08j), (-3.919273501496424110e-07+2.513318565381473323e-08j), (5.320306035596235718e-04+4.964592168972983614e-06j)
 (3.914651773891097801e-03+1.473138610956683929e-04j), (1.261414554493608417e-06+7.309334626893088542e-08j), (1.544213631094483532e-06+6.778337681521565638e-08j), (1.261414554493608417e-06+7.309334626893088542e-08j), (6.100071179732159156e-04+7.269988806946567903e-06j), (-3.917994351692900328e-07+2.727401407094727227e-08j), (1.544213631094483532e-06+6.778337681521565638e-08j), (-3.917994351692900328e-07+2.727401407094727227e-08j), (5.319846940014060334e-04+5.379464466596597886e-06j)
 (3.912475936087642624e-03+1.595088491863227325e-04j), (1.261645120620955305e-06+7.950010135375679847e-08j), (1.543343756311679558e-06+7.340968945016642345e-08j), (1.261645120620955305e-06+7.950010135375679847e-08j), (6.099489236416324924e-04+7.878089389497431485e-06j), (-3.916498623920771174e-07+2.960117246550648762e-08j), (1.543343756311679558e-06+7.340968945016642345e-08j), (-3.916498623920771174e-07+2.960117246550648762e-08j), (5.319308591662130119e-04+5.828262995468162181e-06j)
 (3.909927289984687845e-03+1.726697215503599306e-04j), (1.261895859808369762e-06+8.650016404735610296e-08j), (1.542325038709148921e-06+7.948673295419135963e-08j), (1.261895859808369762e-06+8.650016404735610296e-08j), (6.098807054383863441e-04+8.536078645962922126e-06j), (-3.914751326378293938e-07+3.213194022229652463e-08j), (1.542325038709148921e-06+7.948673295419135963e-08j), (-3.914751326378293938e-07+3.213194022229652463e-08j), (5.318677606866226279e-04+6.313562721869918693e-06j)
 (3.906943938999882585e-03+1.868612400839596288e-04j), (1.262163505020709138e-06+9.415479263864771301e-08j), (1.541132775898642603e-06+8.604635835601415820e-08j), (1.262163505020709138e-06+9.415479263864771301e-08j), (6.098007786277852629e-04+9.247789450836516455e-06j), (-3.912712541874892391e-07+3.488546476672562784e-08j), (1.541132775898642603e-06+8.604635835601415820e-08j), (-3.912712541874892391e-07+3.488546476672562784e-08j), (5.317938452083679438e-04+6.838080897139328730e-06j)
 (3.903454446673110170e-03+2.021493154118141446e-04j), (1.262442105863958710e-06+1.025325016778117906e-07j), (1.539738432117003757e-06+9.312154617719821974e-08j), (1.262442105863958710e-06+1.025325016778117906e-07j), (6.097071906959484209e-04+1.001728083873120791e-05j), (-3.910337034229038180e-07+3.788302015378113005e-08j), (1.539738432117003757e-06+9.312154617719821974e-08j), (-3.910337034229038180e-07+3.788302015378113005e-08j), (5.317073139028290468e-04+7.404670370739061978e-06j)
 (3.899376639650296242e-03+2.186000525522033126e-04j), (1.262721951327931456e-06+1.117099096407020474e-07j), (1.538109136984478061e-06+1.007461283950654529e-07j), (1.262721951327931456e-06+1.117099096407020474e-07j), (6.095976843602859139e-04+1.084883326960725029e-05j), (-3.907573956179118186e-07+4.114830895917030028e-08j), (1.538109136984478061e-06+1.007461283950654529e-07j), (-3.907573956179118186e-07+4.114830895917030028e-08j), (5.316060891394386746e-04+8.016308087850037396e-06j)
 (3.894616364034602859e-03+2.362784895689462854e-04j), (1.262988154699438551e-06+1.217726023697657217e-07j), (1.536207152153524412e-06+1.089544068765825927e-07j), (1.262988154699438551e-06+1.217726023697657217e-07j), (6.094696574745562048e-04+1.174693826958973646e-05j), (-3.904366732284251411e-07+4.470781401101843551e-08j), (1.536207152153524412e-06+1.089544068765825927e-07j), (-3.904366732284251411e-07+4.470781401101843551e-08j), (5.314877786239383031e-04+8.676077589403322944e-06j)
