start_time,Preallocation,Theta0,POD_Real,POD_Imag,Theta1,ROM,SolvedSmallerSystem,Real_Part,Imag_Part,Tensors
1716392390.1854348,1716393162.2810571,1716394283.6923397,1716397599.1717138,1716397809.4513142,1716397809.4526658,1716397999.8850255,1716397999.902001,1716398073.9586768,1716398220.2096193,1716398220.2226183
