start_time,Preallocation,Theta0,POD_Real,POD_Imag,Theta1,ROM,SolvedSmallerSystem,Real_Part,Imag_Part,Tensors
1714503011.998202,1714503256.9671009,1714503796.6686869,1714504913.7637053,1714505050.8069434,1714505050.8082697,1714505185.9334323,1714505185.9496162,1714505228.5499,1714505341.3186018,1714505341.3289135
