 (1.100327111438400077e-03+1.821078364142555406e-05j), (1.874983997556672454e-03+2.049744925276550601e-05j), (9.112588290772634728e-03+3.484325415032899897e-04j)
 (1.089772752221351967e-03+6.726556967900224125e-05j), (1.867471408359898085e-03+7.739177272476797985e-05j), (8.838964946832188543e-03+1.265482879094335152e-03j)
 (1.003359180672641019e-03+1.851367974894801310e-04j), (1.784951182826672320e-03+2.521141824110124615e-04j), (6.753901491912047209e-03+2.867798590440832473e-03j)
 (7.977368841652064972e-04+3.243382036531366423e-04j), (1.472897346020977417e-03+4.965567229573296295e-04j), (3.837597497658241756e-03+2.565809717943910977e-03j)
 (4.486035701389724925e-04+4.874117322731821270e-04j), (9.360187462664692429e-04+7.771618312041443134e-04j), (1.893603910088898553e-03+1.837417104072629464e-03j)
 (-6.467924291601310539e-05+6.141933660513049014e-04j), (5.263744617437592614e-05+9.634112786403633416e-04j), (6.656626807158428760e-04+1.167003843457271699e-03j)
 (-7.737933335380620201e-04+5.733357837976224124e-04j), (-6.406486339952425450e-04+6.692533638819100341e-04j), (3.283018346019448731e-06+7.228370091484754255e-04j)
 (-1.275380392015980227e-03+4.070994734395967846e-04j), (-1.116684731483489181e-03+4.515906908326156456e-04j), (-4.158362903666685834e-04+4.843111451927813193e-04j)
 (-1.572946137432550779e-03+2.171465382174488372e-04j), (-1.417863169247371435e-03+2.838096665643902107e-04j), (-6.327730336308860478e-04+2.883904218979249840e-04j)
 (-1.738019911301570599e-03+1.168611201060547995e-04j), (-1.589378355314487483e-03+1.660484820192996034e-04j), (-7.471010494095541542e-04+1.665392286843630305e-04j)
 (-1.832411557135362737e-03+6.050115160726716828e-05j), (-1.682786453810541146e-03+9.131157079637221123e-05j), (-8.077568870502259933e-04+9.169688279425506662e-05j)
 (-1.878545087250178998e-03+2.984255239801537435e-05j), (-1.730591010713405280e-03+4.537380479955394530e-05j), (-8.367381345147589886e-04+4.840229246730925658e-05j)
 (-1.898506711271754277e-03+1.581155769147880093e-05j), (-1.754030706898559826e-03+2.358386468251956667e-05j), (-8.500590411883899526e-04+2.710519895472983273e-05j)
