start_time,Preallocation,Theta0,POD_Real,POD_Imag,Theta1,ROM,SolvedSmallerSystem,Real_Part,Imag_Part,Tensors
1714588797.5130506,1714589187.8585234,1714591305.335322,1714593135.7925913,1714593355.1163273,1714593355.1176274,1714593568.7672925,1714593568.7845967,1714593637.064742,1714593816.8260455,1714593816.8377519
