start_time,Preallocation,Theta0,POD_Real,POD_Imag,Theta1,ROM,SolvedSmallerSystem,Real_Part,Imag_Part,Tensors
1714156001.922943,1714156388.2337785,1714156622.2683733,1714157714.3285105,1714157785.558999,1714157785.5602756,1714157878.4569206,1714157878.4736037,1714157902.9079366,1714157957.631422,1714157957.641874
