start_time,Preallocation,Theta0,POD_Real,POD_Imag,Theta1,ROM,SolvedSmallerSystem,Real_Part,Imag_Part,Tensors
1714382922.7296305,1714383302.1095464,1714385354.165053,1714387201.4079256,1714387410.0632968,1714387410.0645723,1714387614.0742278,1714387614.0906386,1714387678.9273582,1714387850.6498158,1714387850.6607559
