start_time,Preallocation,Theta0,POD_Real,POD_Imag,Theta1,ROM,SolvedSmallerSystem,Real_Part,Imag_Part,Tensors
1715367694.6585925,1715368137.1271472,1715368458.1971946,1715370452.998382,1715370559.3618987,1715370559.3632164,1715370662.3481197,1715370662.3636,1715370699.2398267,1715370771.9768143,1715370771.9888005
