start_time,Preallocation,Theta0,POD_Real,POD_Imag,Theta1,ROM,SolvedSmallerSystem,Real_Part,Imag_Part,Tensors
1714228521.8716807,1714229061.7344673,1714229398.4383922,1714230687.7527556,1714230770.7217352,1714230770.7230039,1714230880.9097152,1714230880.9259973,1714230910.6827774,1714230974.031358,1714230974.0417392
