 (-4.257667127583089739e-18+4.353412549295175863e-13j), (3.831769260382261786e-23+1.552096113085230292e-20j), (-3.382245980856780816e-24-3.497479597798393306e-20j), (3.831769260382261786e-23+1.552096113085230292e-20j), (-4.820548835845323946e-18+5.488173095582485157e-13j), (1.522405486251390431e-21+7.320781019859535937e-19j), (-3.382245980856780816e-24-3.497479597798393306e-20j), (1.522405486251390431e-21+7.320781019859535937e-19j), (-4.821180786785684840e-18+5.488249340941494618e-13j)
 (-7.571321787848639205e-18+5.805368937789520205e-13j), (5.127075478277597808e-23+2.070166998970529102e-20j), (-5.121788930621255943e-24-4.663558616647041968e-20j), (5.127075478277597808e-23+2.070166998970529102e-20j), (-8.496440687668536377e-18+7.318596410307320583e-13j), (1.917520338258258208e-21+9.762161799653608356e-19j), (-5.121788930621255943e-24-4.663558616647041968e-20j), (1.917520338258258208e-21+9.762161799653608356e-19j), (-8.497179666500523023e-18+7.318698085417913103e-13j)
 (-1.346392564133817338e-17+7.741583900342411623e-13j), (6.867788515925411770e-23+2.761108663107981249e-20j), (-7.918053923660658002e-24-6.218530604725417796e-20j), (6.867788515925411770e-23+2.761108663107981249e-20j), (-1.503319006538182386e-17+9.759505138039783315e-13j), (2.371108117752692684e-21+1.301777441141188592e-18j), (-7.918053923660658002e-24-6.218530604725417796e-20j), (2.371108117752692684e-21+1.301777441141188592e-18j), (-1.503411999752860534e-17+9.759640724209560078e-13j)
 (-2.394262174150331533e-17+1.032356804968586189e-12j), (9.212762229759613544e-23+3.682646810051827162e-20j), (-1.249525240332920881e-23-8.292083269841353757e-20j), (9.212762229759613544e-23+3.682646810051827162e-20j), (-2.665733909553927561e-17+1.301450924493806664e-12j), (2.845618431782404210e-21+1.735916627506681712e-18j), (-1.249525240332920881e-23-8.292083269841353757e-20j), (2.845618431782404210e-21+1.735916627506681712e-18j), (-2.665860943402505881e-17+1.301469005218712711e-12j)
 (-4.257667124458657905e-17+1.376669924858005831e-12j), (1.238167609799415301e-22+4.911820920307330869e-20j), (-2.010972197533896171e-23-1.105714338337855956e-19j), (1.238167609799415301e-22+4.911820920307330869e-20j), (-4.732830030496444419e-17+1.735512698380951154e-12j), (3.246574847388045622e-21+2.314843896999995744e-18j), (-2.010972197533896171e-23-1.105714338337855956e-19j), (3.246574847388045622e-21+2.314843896999995744e-18j), (-4.733017709801809826e-17+1.735536809430284554e-12j)
 (-7.571321774369048745e-17+1.835818849083740244e-12j), (1.668118577075950861e-22+6.551482228642556996e-20j), (-3.295531827524569940e-23-1.474428407626317906e-19j), (1.668118577075950861e-22+6.551482228642556996e-20j), (-8.408701346556732292e-17+2.314343376109380005e-12j), (3.369032313912166408e-21+3.086844003396257769e-18j), (-3.295531827524569940e-23-1.474428407626317906e-19j), (3.369032313912166408e-21+3.086844003396257769e-18j), (-8.408997019429480868e-17+2.314375528722957700e-12j)
 (-1.346392559018380544e-16+2.448103778669852822e-12j), (2.254401551287168902e-22+8.739014834129061014e-20j), (-5.488390465028077647e-23-1.966092310504033688e-19j), (2.254401551287168902e-22+8.739014834129061014e-20j), (-1.494542340884628616e-16+3.086226488382043790e-12j), (2.799283247087575557e-21+4.116301663512379273e-18j), (-5.488390465028077647e-23-1.966092310504033688e-19j), (2.799283247087575557e-21+4.116301663512379273e-18j), (-1.494591132312305524e-16+3.086269364591742638e-12j)
 (-2.394262155956926523e-16+3.264598851153547173e-12j), (3.058811012297098952e-22+1.165808003790448660e-19j), (-9.268968765444744049e-23-2.621689594305457751e-19j), (3.058811012297098952e-22+1.165808003790448660e-19j), (-2.656953601243467202e-16+4.115549156381700528e-12j), (7.359577162214134354e-22+5.489068086932399876e-18j), (-9.268968765444744049e-23-2.621689594305457751e-19j), (7.359577162214134354e-22+5.489068086932399876e-18j), (-2.657036605055978064e-16+4.115606332734769986e-12j)
 (-4.257667062179609227e-16+4.353412520163594885e-12j), (4.170682999685049582e-22+1.555451194718961353e-19j), (-1.584060972757561118e-22-3.495849726822955561e-19j), (4.170682999685049582e-22+1.555451194718961353e-19j), (-4.724044847767577140e-16+5.488172981785344521e-12j), (-4.333583124527650969e-21+7.319614881747518861e-18j), (-1.584060972757561118e-22-3.495849726822955561e-19j), (-4.333583124527650969e-21+7.319614881747518861e-18j), (-4.724188726098924644e-16+5.488249227683964527e-12j)
 (-7.571321566397684275e-16+5.805368860009394396e-12j), (5.720659239922985341e-22+2.075799569810011870e-19j), (-2.734288955992151912e-22-4.661375443300973649e-19j), (5.720659239922985341e-22+2.075799569810011870e-19j), (-8.399909597958521583e-16+7.318596240226729586e-12j), (-1.521599895133722105e-20+9.760569526515986761e-18j), (-2.734288955992151912e-22-4.661375443300973649e-19j), (-1.521599895133722105e-20+9.760569526515986761e-18j), (-8.400161775292018444e-16+7.318697915770174049e-12j)
 (-1.346392490772789953e-15+7.741583700121198451e-12j), (7.901505120868378160e-22+2.771193117353877681e-19j), (-4.759492090013364571e-22-6.215255499342134232e-19j), (7.901505120868378160e-22+2.771193117353877681e-19j), (-1.493662268727430180e-15+9.759504811521737875e-12j), (-3.705796833628295380e-20+1.301542319569768637e-17j), (-4.759492090013364571e-22-6.215255499342134232e-19j), (-3.705796833628295380e-20+1.301542319569768637e-17j), (-1.493706751331238633e-15+9.759640398036541041e-12j)
 (-2.394261935043248535e-15+1.032356754573479262e-11j), (1.099896473517009999e-21+3.701503815179853011e-19j), (-8.344121062455679910e-22-8.286637518114183353e-19j), (1.099896473517009999e-21+3.701503815179853011e-19j), (-2.656072263112637833e-15+1.301450853023656987e-11j), (-7.921915954047750871e-20+1.735546271739084357e-17j), (-8.344121062455679910e-22-8.286637518114183353e-19j), (-7.921915954047750871e-20+1.735546271739084357e-17j), (-2.656151012414153193e-15+1.301468933774841285e-11j)
 (-4.257666355736618084e-15+1.376669799781827877e-11j), (1.543630742705670842e-21+4.947968790474581449e-19j), (-1.471957937828178115e-21-1.104738892259388440e-18j), (1.543630742705670842e-21+4.947968790474581449e-19j), (-4.723161601396184922e-15+1.735512533569431270e-11j), (-1.586199850137850399e-19+2.314232408456894390e-17j), (-1.471957937828178115e-21-1.104738892259388440e-18j), (-1.586199850137850399e-19+2.314232408456894390e-17j), (-4.723301297618791623e-15+1.735536644635354649e-11j)
