start_time,Preallocation,Theta0,POD_Real,POD_Imag,Theta1,ROM,SolvedSmallerSystem,Real_Part,Imag_Part,Tensors
1714263646.7449298,1714264128.1375966,1714264946.983204,1714267295.5212703,1714267564.8401372,1714267564.8491857,1714267828.5595179,1714267828.5836964,1714267912.8156848,1714268135.8746173,1714268135.8846705
