start_time,Preallocation,Theta0,POD_Real,POD_Imag,Theta1,ROM,SolvedSmallerSystem,Real_Part,Imag_Part,Tensors
1715174493.1252072,1715174562.0206244,1715174678.4738688,1715175154.2435467,1715175191.3601334,1715175191.3613527,1715175238.8086936,1715175238.8258796,1715175251.255356,1715175279.140297,1715175279.1512318
