1.000000000000000000e+00
1.333521432163323972e+00
1.778279410038922759e+00
2.371373705661655062e+00
3.162277660168379523e+00
4.216965034285822256e+00
5.623413251903491172e+00
7.498942093324558300e+00
1.000000000000000000e+01
1.333521432163323972e+01
1.778279410038922848e+01
2.371373705661655151e+01
3.162277660168379256e+01
4.216965034285822611e+01
5.623413251903490817e+01
7.498942093324558300e+01
1.000000000000000000e+02
1.333521432163323936e+02
1.778279410038922776e+02
2.371373705661655151e+02
3.162277660168379612e+02
4.216965034285822753e+02
5.623413251903490391e+02
7.498942093324558300e+02
1.000000000000000000e+03
1.333521432163324107e+03
1.778279410038922833e+03
2.371373705661655094e+03
3.162277660168379498e+03
4.216965034285822185e+03
5.623413251903491073e+03
7.498942093324558300e+03
1.000000000000000000e+04
1.333521432163324062e+04
1.778279410038922651e+04
2.371373705661655185e+04
3.162277660168379225e+04
4.216965034285822185e+04
5.623413251903490891e+04
7.498942093324557936e+04
1.000000000000000000e+05
1.333521432163323916e+05
1.778279410038922797e+05
2.371373705661655404e+05
3.162277660168379080e+05
4.216965034285822767e+05
5.623413251903491328e+05
7.498942093324558809e+05
1.000000000000000000e+06
1.333521432163323974e+06
1.778279410038922913e+06
2.371373705661655404e+06
3.162277660168379545e+06
4.216965034285822883e+06
5.623413251903491095e+06
7.498942093324557878e+06
1.000000000000000000e+07
1.333521432163324021e+07
1.778279410038922727e+07
2.371373705661655217e+07
3.162277660168379173e+07
4.216965034285822511e+07
5.623413251903490722e+07
7.498942093324558437e+07
1.000000000000000000e+08
1.333521432163324058e+08
1.778279410038922727e+08
2.371373705661655366e+08
3.162277660168379545e+08
4.216965034285822511e+08
5.623413251903491020e+08
7.498942093324558735e+08
1.000000000000000000e+09
1.333521432163324118e+09
1.778279410038922787e+09
2.371373705661655426e+09
3.162277660168379307e+09
4.216965034285822392e+09
5.623413251903491020e+09
7.498942093324558258e+09
1.000000000000000000e+10
