 (-8.253012178572147399e-12+3.775444063869578693e-08j), (7.538005309746916102e-24+2.547648005716548547e-16j), (-1.318092504778044743e-36+4.292092894006557014e-25j)
 (-9.982932016332115838e-12+4.152315541477419406e-08j), (1.102959916666600464e-23+3.081655187951238343e-16j), (-2.333026070129517443e-36+5.709999143359911978e-25j)
 (-1.207545172922888575e-11+4.566806984970446389e-08j), (1.613838828821630589e-23+3.727594491598544260e-16j), (-4.129386441041431422e-36+7.596315116297504464e-25j)
 (-1.460657455829678980e-11+5.022673681200756471e-08j), (2.361338550059892037e-23+4.508927767256744575e-16j), (-7.308783689798079346e-36+1.010578139901519046e-24j)
 (-1.766823457497817821e-11+5.524045774815102286e-08j), (3.455050948606822865e-23+5.454034650762196567e-16j), (-1.293598497288093707e-35+1.344425759280992927e-24j)
 (-2.137163587626001705e-11+6.075465686692897026e-08j), (5.055325355185031936e-23+6.597243367751068468e-16j), (-2.289547515434185008e-35+1.788560962656545403e-24j)
 (-2.585129176820435586e-11+6.681929267383291885e-08j), (7.396776922514968132e-23+7.980077601992287279e-16j), (-4.052251393776562616e-35+2.379417583687203766e-24j)
 (-3.126991049844617583e-11+7.348931058317587449e-08j), (1.082268269248371698e-22+9.652764715688994101e-16j), (-7.172000448522096445e-35+3.165465477361863830e-24j)
 (-3.782430512987963661e-11+8.082514070765051505e-08j), (1.583530826541549419e-22+1.167606010248579718e-15j), (-1.269351720245248389e-34+4.211186651238918405e-24j)
 (-4.575254215292183384e-11+8.889324533398579519e-08j), (2.316954321385454477e-22+1.412345393606864152e-15j), (-2.246579642174842457e-34+5.602364920317217256e-24j)
 (-5.534258848026302903e-11+9.776672104308827317e-08j), (3.390064062596370484e-22+1.708384046599002542e-15j), (-3.976126502151793784e-34+7.453123009863256762e-24j)
 (-6.694277091278885571e-11+1.075259609275589335e-07j), (4.960185614038037229e-22+2.066474681206747128e-15j), (-7.037159402149796167e-34+9.915284377359314119e-24j)
 (-8.097442795360446330e-11+1.182593829031919163e-07j), (7.257509724532000185e-22+2.499623852944691813e-15j), (-1.245471057956314997e-33+1.319082772578782523e-23j)
 (-9.794721353067119051e-11+1.300642307088532661e-07j), (1.061883976708033381e-21+3.023564379607604186e-15j), (-2.204292068954987987e-33+1.754845587880852459e-23j)
 (-1.184776084136422148e-10+1.430474548463402624e-07j), (1.553696923451787797e-21+3.657326780538439770e-15j), (-3.901252293296407872e-33+2.334563819452420239e-23j)
 (-1.433113117102344716e-10+1.573266814342727307e-07j), (2.273292834865949291e-21+4.423930490885639144e-15j), (-6.904598969576270171e-33+3.105793469325627454e-23j)
 (-1.733503257118044280e-10+1.730312777441708097e-07j), (3.326169159132174335e-21+5.351219955148364441e-15j), (-1.222003649988298320e-32+4.131800739579449073e-23j)
 (-2.096857176933388906e-10+1.903035240596204539e-07j), (4.866684333547568879e-21+6.472875965678146953e-15j), (-2.162749624890079160e-32+5.496751900712064963e-23j)
