start_time,Preallocation,Theta0,POD_Real,POD_Imag,Theta1,ROM,SolvedSmallerSystem,Real_Part,Imag_Part,Tensors
1714556141.8667562,1714556607.7289364,1714559193.7805905,1714561524.852638,1714561783.2050924,1714561783.2063909,1714562035.0166268,1714562035.032585,1714562115.9718292,1714562326.2807527,1714562326.2913623
