start_time,Preallocation,Theta0,POD_Real,POD_Imag,Theta1,ROM,SolvedSmallerSystem,Real_Part,Imag_Part,Tensors
1714232538.6133504,1714232590.4754465,1714232681.4339797,1714233024.684236,1714233053.9228086,1714233053.92406,1714233088.9624264,1714233088.9763684,1714233097.977076,1714233119.3444228,1714233119.3548255
