start_time,Preallocation,Theta0,POD_Real,POD_Imag,Theta1,ROM,SolvedSmallerSystem,Real_Part,Imag_Part,Tensors
1715179735.6842673,1715179800.0049329,1715179863.4832244,1715180124.3926466,1715180143.8511567,1715180143.8524184,1715180168.4678502,1715180168.48183,1715180174.887968,1715180188.4920218,1715180188.5024617
