 (-1.394716651495542571e-12+7.146201427965815588e-09j), (4.090330676055133675e-26+4.806243294689425536e-18j), (-2.903191233590080910e-40+8.423516357835283460e-28j)
 (-1.687118561249430709e-12+7.859547869004247464e-09j), (5.991432461212930096e-26+5.813669971090318711e-18j), (-5.150004630483585858e-40+1.120625136019633489e-27j)
 (-2.040810099945245856e-12+8.644101795082995781e-09j), (8.774423383656895280e-26+7.032261248218699670e-18j), (-9.131986796813271233e-40+1.490827155783467672e-27j)
 (-2.468638038206427135e-12+9.506971256038468397e-09j), (1.284804142534779742e-25+8.506278889909971136e-18j), (-1.618747583749049281e-39+1.983326566517695299e-27j)
 (-2.986141926905708150e-12+1.045597383730950776e-08j), (1.881039220350431539e-25+1.028926227118174264e-17j), (-2.868628686138586989e-39+2.638524689259588111e-27j)
 (-3.612118533219649437e-12+1.149970748619756650e-08j), (2.753666723461227708e-25+1.244597303646912049e-17j), (-5.082432368626841445e-39+3.510169544297528582e-27j)
 (-4.369304566537479657e-12+1.264762840785121042e-08j), (4.030749233928730255e-25+1.505474737240611314e-17j), (-9.003016625346976352e-39+4.669764972625635693e-27j)
 (-5.285202523817111509e-12+1.391013673659553807e-08j), (5.899672208509267870e-25+1.821034133381647539e-17j), (-1.594548620509634446e-38+6.212436322925626816e-27j)
 (-6.393079637562970993e-12+1.529867075863262262e-08j), (8.634621557427192364e-25+2.202737256993016414e-17j), (-2.823789834886755653e-38+8.264733884091747423e-27j)
 (-7.733176199882587407e-12+1.682581053956312100e-08j), (1.263678827065078323e-24+2.664448345979789318e-17j), (-5.000132130784427404e-38+1.099501420203935765e-26j)
 (-9.354167167289016978e-12+1.850539189531845564e-08j), (1.849319359979779764e-24+3.222937686818197073e-17j), (-8.853051926350090764e-38+1.462725089041835893e-26j)
 (-1.131493013307328864e-11+2.035263173871265856e-08j), (2.706276081381182676e-24+3.898490742743064989e-17j), (-1.567377144187502897e-37+1.945940787519682578e-26j)
 (-1.368668385325281849e-11+2.238426593676509865e-08j), (3.960225104149627394e-24+4.715644958806544799e-17j), (-2.774778868379344904e-37+2.588788228084963471e-26j)
 (-1.655557504952240861e-11+2.461870092713080534e-08j), (5.795052787633062332e-24+5.704081005322384185e-17j), (-4.912042110474059340e-37+3.444002207263491641e-26j)
 (-2.002580739516493624e-11+2.707618046641887921e-08j), (8.479816474293508779e-24+6.899700830373528032e-17j), (-8.695174480177679353e-37+4.581738595881004222e-26j)
 (-2.422342636101246898e-11+2.977896901998687220e-08j), (1.240819230480216375e-23+8.345931676822585623e-17j), (-1.539146939967644934e-36+6.095329426439032683e-26j)
 (-2.930089738230044101e-11+3.275155345319220098e-08j), (1.815619330326473114e-23+1.009530342599157099e-16j), (-2.724394136439471238e-36+8.108939179919945042e-26j)
 (-3.544264360046301130e-11+3.602086484938608261e-08j), (2.656661992927698717e-23+1.221135655683591709e-16j), (-4.822252387086314648e-36+1.078775033204643513e-25j)
 (-4.287174435092078463e-11+3.961652246161055933e-08j), (3.887262400685304209e-23+1.477095001641602577e-16j), (-8.535359080590348423e-36+1.435151369623991448e-25j)
 (-5.185803762966660695e-11+4.357110200459620553e-08j), (5.687850116192220356e-23+1.786705282065216313e-16j), (-1.510730253887518843e-35+1.909257511583607870e-25j)
 (-6.272792084757052494e-11+4.792043071298863973e-08j), (8.322421783917913836e-23+2.161212077087557475e-16j), (-2.673908199952609687e-35+2.539985725164469216e-25j)
 (-7.587620576231074431e-11+5.270391183265122255e-08j), (1.217724530439270315e-22+2.614218091910603024e-16j), (-4.732618046386703946e-35+3.379076370110743484e-25j)
 (-9.178045814520383860e-11+5.796488147644523484e-08j), (1.781748984501238445e-22+3.162177211427058499e-16j), (-8.376307346948001027e-35+4.495362253860678291e-25j)
 (-1.110183429232053288e-10+6.375100106630766137e-08j), (2.607008378723893408e-22+3.824992104506033122e-16j), (-1.482520092424389994e-34+5.980415088294030656e-25j)
