1.053255540516498735e-16,-4.828973351807968809e-44,9.365557072575062261e-44
-4.828973351807968809e-44,1.053255540516498735e-16,-1.632771988093302702e-43
9.365557072575062261e-44,-1.632771988093302702e-43,1.053255540516498735e-16
