 (3.828075835380068517e-08+2.775338369790810743e-12j), (3.829540348832600105e-08+5.300266706998491734e-12j), (3.865381092906281629e-08+5.598418195324200089e-12j)
 (3.828075834548897586e-08+3.700973191716271206e-12j), (3.829540348047243729e-08+7.068017117603017711e-12j), (3.865381092498000499e-08+7.465606546409547992e-12j)
 (3.828075833060804957e-08+4.935327065177800591e-12j), (3.829540346647717661e-08+9.425350706795336817e-12j), (3.865381091771962900e-08+9.955543246812748361e-12j)
 (3.828075830401356422e-08+6.581364410344377282e-12j), (3.829540344155051236e-08+1.256890596556673143e-11j), (3.865381090480862342e-08+1.327592794705590747e-11j)
 (3.828075825655106564e-08+8.776390488241633866e-12j), (3.829540339717251734e-08+1.676090456590834643e-11j), (3.865381088184925937e-08+1.770373262761548657e-11j)
 (3.828075817194324741e-08+1.170350480713954562e-11j), (3.829540331818909715e-08+2.235102474425799747e-11j), (3.865381084102110664e-08+2.360830536518587176e-11j)
 (3.828075802127728177e-08+1.560687448539137352e-11j), (3.829540317765183899e-08+2.980556992292248354e-11j), (3.865381076841724743e-08+3.148217967660665906e-11j)
 (3.828075775326895674e-08+2.081210160800086112e-11j), (3.829540292764711985e-08+3.974636567954597293e-11j), (3.865381063930729754e-08+4.198215939354285948e-11j)
 (3.828075727711441470e-08+2.775338353283439746e-11j), (3.829540248301211638e-08+5.300262966190328624e-11j), (3.865381040971374308e-08+5.598410616447465627e-11j)
 (3.828075643231047435e-08+3.700973174037642431e-11j), (3.829540169243862668e-08+7.068014117940305983e-11j), (3.865381000143224889e-08+7.465599976418410219e-11j)
 (3.828075493530563697e-08+4.935327044450014926e-11j), (3.829540028724201623e-08+9.425348026573244707e-11j), (3.865380927539370313e-08+9.955536583198225026e-11j)
 (3.828075228426946254e-08+6.581364382120948609e-11j), (3.829539779055287367e-08+1.256890304256848792e-10j), (3.865380798429432327e-08+1.327591984706119805e-10j)
 (3.828074758795289796e-08+8.776390441936533958e-11j), (3.829539335614061692e-08+1.676090056554362209e-10j), (3.865380568835889782e-08+1.770372152809011445e-10j)
 (3.828073925937080910e-08+1.170350471753471753e-10j), (3.829538548148330582e-08+2.235101846050652103e-10j), (3.865380160554426030e-08+2.360828959124332566e-10j)
