start_time,Preallocation,Theta0,POD_Real,POD_Imag,Theta1,ROM,SolvedSmallerSystem,Real_Part,Imag_Part,Tensors
1714614770.4329922,1714614841.7935867,1714614913.0427618,1714615221.3414805,1714615256.398875,1714615256.4001918,1714615283.982708,1714615283.996264,1714615294.197736,1714615322.672206,1714615322.6828887
