 (7.709834464536296139e-05+2.971079292179887430e-07j), (-1.391618953106569766e-05-5.967659104293797707e-08j), (3.336153344371332299e-05+1.584307179300406972e-07j), (-1.391618953106569766e-05-5.967659104293797707e-08j), (7.547294605762911090e-06+1.460474819279461983e-08j), (-8.131996955579558886e-06-3.306690605876416543e-08j), (3.336153344371332299e-05+1.584307179300406972e-07j), (-8.131996955579558886e-06-3.306690605876416543e-08j), (3.260920716822185997e-05+9.432843277116739717e-08j)
 (7.702718945832282937e-05+1.667174136956815287e-06j), (-1.390176934476135409e-05-3.348572386772423426e-07j), (3.332280881014071258e-05+8.889566664468313897e-07j), (-1.390176934476135409e-05-3.348572386772423426e-07j), (7.544057098694167560e-06+8.196995195625573456e-08j), (-8.124045200974389555e-06-1.855468122764811295e-07j), (3.332280881014071258e-05+8.889566664468313897e-07j), (-8.124045200974389555e-06-1.855468122764811295e-07j), (3.258731889132442349e-05+5.293504168646169134e-07j)
 (7.494946696185247632e-05+8.789081622998516199e-06j), (-1.348085446497471041e-05-1.763952045634267346e-06j), (3.219298525389618850e-05+4.678056515455894374e-06j), (-1.348085446497471041e-05-1.763952045634267346e-06j), (7.449188567485424740e-06+4.349794676007832312e-07j), (-7.891966442824168164e-06-9.777302026601080744e-07j), (3.219298525389618850e-05+4.678056515455894374e-06j), (-7.891966442824168164e-06-9.777302026601080744e-07j), (3.194789818360194080e-05+2.797449470185081552e-06j)
 (5.491108112096187988e-05+2.062940952334536512e-05j), (-9.442810849156019556e-06-4.087570491285031081e-06j), (2.143749346232582938e-05+1.065406583502234815e-05j), (-9.442810849156019556e-06-4.087570491285031081e-06j), (6.482713704475993072e-06+1.124800002758482873e-06j), (-5.662043721863729503e-06-2.286868004370379610e-06j), (2.143749346232582938e-05+1.065406583502234815e-05j), (-5.662043721863729503e-06-2.286868004370379610e-06j), (2.567569664119062696e-05+6.896937082475758534e-06j)
 (3.036884416822606950e-05+1.751378675541153800e-05j), (-4.641985114313673858e-06-3.283423429012822332e-06j), (9.183534045415112188e-06+8.077900512644027462e-06j), (-4.641985114313673858e-06-3.283423429012822332e-06j), (5.078758875449991738e-06+1.312158773498313044e-06j), (-2.939995910862468007e-06-1.893657404514757629e-06j), (9.183534045415112188e-06+8.077900512644027462e-06j), (-2.939995910862468007e-06-1.893657404514757629e-06j), (1.701990737883382068e-05+6.779852896317350530e-06j)
 (1.515471927271988691e-05+1.052970299253143780e-05j), (-1.945541298864586792e-06-1.707828342601169228e-06j), (2.943934169338566329e-06+3.774365712733718942e-06j), (-1.945541298864586792e-06-1.707828342601169228e-06j), (3.641098957069568604e-06+1.577932808918535621e-06j), (-1.341422357128936286e-06-1.036097734065140810e-06j), (2.943934169338566329e-06+3.774365712733718942e-06j), (-1.341422357128936286e-06-1.036097734065140810e-06j), (1.043366121245553946e-05+5.167512835723485722e-06j)
 (5.926357500122438732e-06+5.160162304975472581e-06j), (-6.283357238896298869e-07-5.658425158919632880e-07j), (4.152856708978684480e-07+1.080281476145588225e-06j), (-6.283357238896298869e-07-5.658425158919632880e-07j), (1.771244187985271654e-06+1.948927261288119725e-06j), (-5.072817907921710551e-07-3.621882031017940726e-07j), (4.152856708978684480e-07+1.080281476145588225e-06j), (-5.072817907921710551e-07-3.621882031017940726e-07j), (5.109613958432248731e-06+3.478668747078060083e-06j)
 (-4.552799388389230017e-07+1.885918951531193468e-06j), (-4.038695188192759170e-07+4.249196396526611965e-08j), (2.832401487762553453e-08-1.350432551420626707e-08j), (-4.038695188192759170e-07+4.249196396526611965e-08j), (-3.081953282801032315e-06+2.111136210417186020e-06j), (-3.264518103039726652e-07+1.948477563731042163e-08j), (2.832401487762553453e-08-1.350432551420626707e-08j), (-3.264518103039726652e-07+1.948477563731042163e-08j), (-5.558638451633741008e-07+1.899503191404344111e-06j)
 (-1.776833718600536404e-06+5.269162712679445082e-07j), (-6.495806265257257341e-07+4.180758445584164571e-08j), (3.243103691010648334e-07-3.219386196762661183e-08j), (-6.495806265257257341e-07+4.180758445584164571e-08j), (-5.829701804537380191e-06+8.044067414121994498e-07j), (-4.724722538831514529e-07+3.812279476371552796e-08j), (3.243103691010648334e-07-3.219386196762661183e-08j), (-4.724722538831514529e-07+3.812279476371552796e-08j), (-2.343360215057436113e-06+5.844278698978712809e-07j)
 (-2.062734204119953999e-06+4.840618870354502056e-07j), (-6.831194569183731628e-07+4.048008482285438795e-08j), (3.504709132330858026e-07-3.551667322095216865e-08j), (-6.831194569183731628e-07+4.048008482285438795e-08j), (-6.349936212307013483e-06+7.298897851717371947e-07j), (-5.103172457910802717e-07+3.063307913477817108e-08j), (3.504709132330858026e-07-3.551667322095216865e-08j), (-5.103172457910802717e-07+3.063307913477817108e-08j), (-2.679169944677273923e-06+5.407155698965866056e-07j)
