 (-8.347041797893396529e-13+5.358088231234441774e-10j), (-9.977473018157036730e-14+1.307105532692055984e-09j), (-2.304450345614954371e-14+7.524582206164830241e-09j)
 (-3.873795802980117593e-11+3.650422366026723029e-09j), (-4.630891531115214944e-12+8.905203524103079899e-09j), (-1.069440392434035981e-12+5.126435085506459379e-08j)
 (-1.797971077492851958e-09+2.486992835497015426e-08j), (-2.149419680775213848e-10+6.066962062796220679e-08j), (-4.963746146673841575e-11+3.492507958005512261e-07j)
 (-8.335129966712729416e-08+1.694022119366966471e-07j), (-9.969512983584259493e-09+4.130767549967416479e-07j), (-2.303383633240096445e-09+2.376524767451652138e-06j)
 (-3.659496034657845682e-06+1.143316617021196953e-06j), (-4.477822775816085605e-07+2.734714027577153008e-06j), (-1.056944752370170331e-07+1.532687474326366539e-05j)
 (-4.864178768226457824e-05+5.618836347672507020e-06j), (-8.704639836262975498e-06+8.981703765127399596e-06j), (-3.312131269408356963e-06+3.083617408947250037e-05j)
 (-6.985611209826693804e-05+5.037513929948031958e-06j), (-2.005734917944148628e-05+5.893317023124776841e-06j), (-1.280308544411343169e-05+9.341807302497378261e-06j)
 (-7.444864962493480788e-05+2.155761491584721598e-06j), (-2.430781587423772679e-05+2.370749083742528436e-06j), (-1.662586087992175607e-05+3.201128608718471720e-06j)
 (-7.656503295547126102e-05+7.490740592117658372e-07j), (-2.594300127356559556e-05+8.219712824362145954e-07j), (-1.817170354535078478e-05+1.083473503122550423e-06j)
 (-7.771468932297217851e-05+2.153593663098387432e-07j), (-2.680358921474848528e-05+2.322787828346374290e-07j), (-1.896621208643202216e-05+3.018188480158957797e-07j)
 (-7.794585190046542664e-05+4.008607524838580079e-08j), (-2.697500751236332907e-05+4.567665485164274031e-08j), (-1.911696700121699982e-05+5.811574598894454665e-08j)
 (-7.795548201252960278e-05+5.941571078753651031e-09j), (-2.698267389844620848e-05+6.813529018478113323e-09j), (-1.912249660930597558e-05+8.649253098780499042e-09j)
 (-7.795569590547618370e-05+8.722990998366335860e-10j), (-2.698284511436208392e-05+1.000461484999270607e-09j), (-1.912261819475397052e-05+1.269935074321020729e-09j)
